Price,Size,Location,Type,Title,Property ID,Original ID,Listed,Updated
17500,124,Phnom Penh,Land for Sale,Soft Title,8567020,,22-Nov-22,
11000,124,Battambang,Land for Sale,Soft Title,8551844,,22-Nov-22,
165000,300,Phnom Penh,Land for Sale,Soft Title,8463852,,22-Nov-22,
39786600,132622,Kandal,Land for Sale,Hard Title,8566382,,22-Nov-22,
85950,1719,Oddar Meanchey,Land for Sale,Hard Title,8566081,,22-Nov-22,
225,15,Oddar Meanchey,Land for Sale,Soft Title,8565983,,22-Nov-22,
690000,100,Kampong Speu,Land for Sale,Hard Title,8565887,,22-Nov-22,
360000,4065,Battambang,Land for Sale,Soft Title,8509804,,22-Nov-22,
1650660,30012,Kandal,Land for Sale,Soft Title,8565657,,22-Nov-22,
82000,300,Phnom Penh,Land for Sale,Soft Title,8565595,,22-Nov-22,
370000,300,Kandal,Land for Sale,Soft Title,8564692,,22-Nov-22,
99900,9990,Banteay Meanchey,Land for Sale,Soft Title,8564557,,22-Nov-22,
70000,364,Battambang,Land for Sale,Soft Title,8564263,,22-Nov-22,
100000,5075,Kampong Speu,Land for Sale,Soft Title,8566539,,22-Nov-22,
250000,5121,Kampot,Land for Sale,Soft Title,8566494,,22-Nov-22,
320000,5121,Kampot,Land for Sale,Hard Title,8566474,,22-Nov-22,
65000,164,Kampot,Land for Sale,Hard Title,8566464,,22-Nov-22,
33000,33040,Banteay Meanchey,Land for Sale,Soft Title,8563886,,22-Nov-22,
606450,4665,Kampot,Land for Sale,Hard Title,8566458,,22-Nov-22,
2304000,7200,Kampot,Land for Sale,Hard Title,8566453,,22-Nov-22,
384000,1200,Kampot,Land for Sale,Hard Title,8566445,,22-Nov-22,
690000,1934,Kampot,Land for Sale,Hard Title,8566439,,22-Nov-22,
960000,2508,Kampot,Land for Sale,Hard Title,8566427,,22-Nov-22,
600000,2357,Kampot,Land for Sale,Hard Title,8566415,,22-Nov-22,
250000,531,Kampot,Land for Sale,Hard Title,8566403,,22-Nov-22,
350000,710,Kampot,Land for Sale,Hard Title,8566371,,22-Nov-22,
4500,1,Siem Reap,Land for Sale,Hard Title,8563754,,22-Nov-22,
320000,20000,Phnom Penh,Land for Sale,Hard Title,8563678,,22-Nov-22,
140000,61,Kandal,Land for Sale,Hard Title,8566280,,22-Nov-22,
45000,111,Siem Reap,Land for Sale,Hard Title,8565133,,22-Nov-22,
8071000,1153,Kampong Thom,Land for Sale,Hard Title,8563426,,22-Nov-22,
300000,655,Phnom Penh,Land for Sale,Hard Title,8565975,,22-Nov-22,
327600,1260,Phnom Penh,Land for Sale,Hard Title,8565963,,22-Nov-22,
771200,964,Phnom Penh,Land for Sale,Hard Title,8565817,,22-Nov-22,
220000,964,Kampong Speu,Land for Sale,Hard Title,8563022,,22-Nov-22,
140000,195,Phnom Penh,Land for Sale,Hard Title,8565565,,22-Nov-22,
127360,640,Banteay Meanchey,Land for Sale,Soft Title,8547129,,22-Nov-22,
1185000,15000,Banteay Meanchey,Land for Sale,Soft Title,8547125,,22-Nov-22,
1500000,900,Phnom Penh,Land for Sale,Hard Title,8562851,,22-Nov-22,
951900,1002,Phnom Penh,Land for Sale,Hard Title,8562758,,22-Nov-22,
10326250,3755,Phnom Penh,Land for Sale,Hard Title,8562752,,22-Nov-22,
165750,20719,Kampong Chhnang,Land for Sale,Soft Title,8562694,,22-Nov-22,
987280,328,Phnom Penh,Land for Sale,Hard Title,8562665,,22-Nov-22,
680000,166,Phnom Penh,Land for Sale,Hard Title,8562605,,22-Nov-22,
4720950,807,Phnom Penh,Land for Sale,Hard Title,8562514,,22-Nov-22,
400200,690,Phnom Penh,Land for Sale,Hard Title,8565282,,22-Nov-22,
854920,1474,Phnom Penh,Land for Sale,Hard Title,8565272,,22-Nov-22,
405000,981,Phnom Penh,Land for Sale,Soft Title,8565260,,22-Nov-22,
2343600,1953,Phnom Penh,Land for Sale,Hard Title,8565249,,22-Nov-22,
70000,130,Phnom Penh,Land for Sale,Soft Title,8562342,,22-Nov-22,
143748,13068,Kampong Speu,Land for Sale,Hard Title,7638649,,22-Nov-22,
130000,100,Kampong Chhnang,Land for Sale,Soft Title,8044709,,22-Nov-22,
100000,100,Kampong Chhnang,Land for Sale,Soft Title,8044559,,22-Nov-22,
75000,100,Kampong Chhnang,Land for Sale,Soft Title,8173349,,22-Nov-22,
40000,400,Kandal,Land for Sale,Soft Title,8563347,,22-Nov-22,
15000,3500,Kampong Speu,Land for Sale,Soft Title,8562031,,22-Nov-22,
65000,3500,Phnom Penh,Land for Sale,Soft Title,8564753,,22-Nov-22,
150000,3000,Siem Reap,Land for Sale,Soft Title,8561634,,22-Nov-22,
595000,17000,Phnom Penh,Land for Sale,Soft Title,8563353,,22-Nov-22,
17000,1114,Kampong Chhnang,Land for Sale,Soft Title,8122292,,22-Nov-22,
30000,115,Preah Sihanouk,Land for Sale,Hard Title,8561483,,22-Nov-22,
980400,817,Preah Sihanouk,Land for Sale,Hard Title,8561481,,22-Nov-22,
5125500,3015,Phnom Penh,Land for Sale,Hard Title,8562898,,22-Nov-22,
220000,173,Siem Reap,Land for Sale,Hard Title,7676167,,22-Nov-22,
75500,270,Siem Reap,Land for Sale,Hard Title,7615020,,22-Nov-22,
58000,273,Siem Reap,Land for Sale,Hard Title,7727292,,22-Nov-22,
99610,1423,Siem Reap,Land for Sale,Hard Title,8562630,,22-Nov-22,
40000,500,Phnom Penh,Land for Sale,Soft Title,8563374,,22-Nov-22,
12200,315,Prey Veng,Land for Sale,Soft Title,8561245,,22-Nov-22,
135000,390,Kandal,Land for Sale,Soft Title,8562967,,22-Nov-22,
3225600,1200,Preah Sihanouk,Land for Sale,Hard Title,8561056,,21-Nov-22,
116000,4000,Kampong Speu,Land for Sale,Soft Title,8434746,,21-Nov-22,
385000000,110000,Ratanakiri,Land for Sale,Soft Title,8559762,,21-Nov-22,
42700,122,Preah Sihanouk,Land for Sale,Hard Title,7652870,,21-Nov-22,
400000,900,Siem Reap,Land for Sale,Soft Title,8559421,,21-Nov-22,
45000,100,Kandal,Land for Sale,Soft Title,8559122,,21-Nov-22,
98700,215,Kandal,Land for Sale,Hard Title,8558911,,21-Nov-22,
20000,3000,Battambang,Land for Sale,Soft Title,8558656,,21-Nov-22,
950000,360,Phnom Penh,Land for Sale,Soft Title,8466220,,21-Nov-22,
3400000,4000,Pursat,Land for Sale,Soft Title,8558043,,21-Nov-22,
27000,99,Siem Reap,Land for Sale,Hard Title,8557636,,21-Nov-22,
20000,622,Kampong Speu,Land for Sale,Hard Title,8392748,,21-Nov-22,
98000,1900,Kampong Speu,Land for Sale,Hard Title,8392779,,21-Nov-22,
56500,245,Phnom Penh,Land for Sale,Soft Title,8557474,,21-Nov-22,
246000,600,Phnom Penh,Land for Sale,Soft Title,8557433,,21-Nov-22,
2800000,20000,Phnom Penh,Land for Sale,Soft Title,7968572,,21-Nov-22,
802500,107,Kandal,Land for Sale,Soft Title,8556622,,21-Nov-22,
2800000,20000,Phnom Penh,Land for Sale,Soft Title,7968572,,21-Nov-22,
802500,107,Kandal,Land for Sale,Soft Title,8556622,,21-Nov-22,
1044435,29841,Kampong Speu,Land for Sale,Hard Title,8556587,,21-Nov-22,
380800,5600,Kampong Cham,Land for Sale,Hard Title,8556349,,21-Nov-22,
25000,110,Kandal,Land for Sale,Soft Title,8556211,,21-Nov-22,
1163650,1369,Siem Reap,Land for Sale,Soft Title,8556949,,21-Nov-22,
37500,5,Kampong Speu,Land for Sale,Soft Title,8555512,,21-Nov-22,
13000,95,Siem Reap,Land for Sale,Hard Title,8556851,,21-Nov-22,
9,3,Phnom Penh,Land for Sale,Soft Title,8554656,,20-Nov-22,
95000,220,Phnom Penh,Land for Sale,Hard Title,8553860,,20-Nov-22,
842400,216,Phnom Penh,Land for Sale,Soft Title,8553594,,20-Nov-22,
2643500,3110,Phnom Penh,Land for Sale,Hard Title,8553590,,20-Nov-22,
150000,285,Kandal,Land for Sale,Soft Title,8553542,,20-Nov-22,
154000,385,Phnom Penh,Land for Sale,Soft Title,8553541,,20-Nov-22,
110000,5,Phnom Penh,Land for Sale,Soft Title,8553384,,20-Nov-22,
15000,5,Mondulkiri,Land for Sale,Soft Title,8319765,,20-Nov-22,
31000,115,Phnom Penh,Land for Sale,Hard Title,8545916,,20-Nov-22,
13000,5,Kandal,Land for Sale,Soft Title,8551702,,20-Nov-22,
30000,5,Kandal,Land for Sale,Soft Title,7547396,,20-Nov-22,
21888,5,Kampong Speu,Land for Sale,Soft Title,8551375,,20-Nov-22,
850000,298,Phnom Penh,Land for Sale,Soft Title,8551036,,20-Nov-22,
15000,4500,Kep,Land for Sale,Soft Title,8550799,,20-Nov-22,
19000,131,Phnom Penh,Land for Sale,Soft Title,8550646,,20-Nov-22,
80000,10000,Siem Reap,Land for Sale,Hard Title,8550995,,20-Nov-22,
13500000,60000,Preah Sihanouk,Land for Sale,Hard Title,8521298,,20-Nov-22,
15571935,346043,Preah Sihanouk,Land for Sale,Hard Title,8521292,,20-Nov-22,
15849900,4803,Preah Sihanouk,Land for Sale,Hard Title,8521281,,20-Nov-22,
56040,56040,Preah Sihanouk,Land for Sale,Hard Title,8521234,,20-Nov-22,
274500,1830,Phnom Penh,Land for Sale,Soft Title,8270651,,20-Nov-22,
30000,194,Battambang,Land for Sale,Soft Title,8549380,,20-Nov-22,
18000,600,Kandal,Land for Sale,Soft Title,8549355,,20-Nov-22,
1820000,520,Phnom Penh,Land for Sale,Soft Title,8549329,,19-Nov-22,
1800000,436,Phnom Penh,Land for Sale,Soft Title,8549278,,19-Nov-22,
699000,177,Phnom Penh,Land for Sale,Soft Title,8549236,,19-Nov-22,
15660,870,Kampong Speu,Land for Sale,Soft Title,8464364,,19-Nov-22,
3013200,2511,Phnom Penh,Land for Sale,Soft Title,8548148,,19-Nov-22,
15000,5000,Kampot,Land for Sale,Soft Title,8547960,,19-Nov-22,
1300000,200,Phnom Penh,Land for Sale,Hard Title,8547937,,19-Nov-22,
180000,200,Pursat,Land for Sale,Soft Title,8547678,,19-Nov-22,
750000,5000,Koh Kong,Land for Sale,Soft Title,7851304,,19-Nov-22,
650000,1203,Phnom Penh,Land for Sale,Soft Title,8548160,,19-Nov-22,
25000,126,Siem Reap,Land for Sale,Hard Title,8547538,,19-Nov-22,
32000,4762,Pursat,Land for Sale,Soft Title,8547515,,19-Nov-22,
125000,8700,Prey Veng,Land for Sale,Hard Title,8547369,,19-Nov-22,
50000,90,Phnom Penh,Land for Sale,Soft Title,7913827,,19-Nov-22,
47000,93,Pursat,Land for Sale,Soft Title,8546414,,19-Nov-22,
620000,16000,Kandal,Land for Sale,Soft Title,8546018,,19-Nov-22,
16109.5,2929,Kep,Land for Sale,Hard Title,8545890,,19-Nov-22,
78900,29400,Mondulkiri,Land for Sale,Hard Title,8545744,,19-Nov-22,
60000,20,Kandal,Land for Sale,Soft Title,8545732,,19-Nov-22,
400000,50000,Kampot,Land for Sale,Hard Title,8545635,,19-Nov-22,
19500000,650000,Kep,Land for Sale,Soft Title,8502054,,19-Nov-22,
37000,1700,Kampot,Land for Sale,Soft Title,8502014,,19-Nov-22,
48000,1700,Kandal,Land for Sale,Soft Title,8544972,,19-Nov-22,
13000,90,Kandal,Land for Sale,Hard Title,8544630,,19-Nov-22,
5012800,6266,Phnom Penh,Land for Sale,Soft Title,8544209,,19-Nov-22,
39000,162,Siem Reap,Land for Sale,Hard Title,8544203,,19-Nov-22,
3360000,210000,Preah Sihanouk,Land for Sale,Soft Title,8545846,,19-Nov-22,
22000,210000,Battambang,Land for Sale,Soft Title,8544132,,19-Nov-22,
45000,180,Phnom Penh,Land for Sale,Soft Title,8544011,,19-Nov-22,
47760,240,Siem Reap,Land for Sale,Soft Title,8435069,,19-Nov-22,
28000,200,Kandal,Land for Sale,Soft Title,8543544,,19-Nov-22,
15500,6,Preah Vihear,Land for Sale,Soft Title,8543469,,19-Nov-22,
346000,692,Siem Reap,Land for Sale,Soft Title,8252960,,18-Nov-22,
800000,16000,Banteay Meanchey,Land for Sale,Hard Title,8542950,,18-Nov-22,
149130,14913,Kampong Cham,Land for Sale,Soft Title,8542816,,18-Nov-22,
420000,600,Siem Reap,Land for Sale,Soft Title,8190081,,18-Nov-22,
35000,600,Phnom Penh,Land for Sale,Soft Title,8437997,,18-Nov-22,
200000,857,Battambang,Land for Sale,Soft Title,8542440,,18-Nov-22,
65,5,Kampong Speu,Land for Sale,Soft Title,8542421,,18-Nov-22,
1100000,600,Phnom Penh,Land for Sale,Soft Title,8190038,,18-Nov-22,
15000,100,Kandal,Land for Sale,Soft Title,8509366,,18-Nov-22,
60000,1500,Takeo,Land for Sale,Soft Title,8541951,,18-Nov-22,
20000,100,Kandal,Land for Sale,Hard Title,8541880,,18-Nov-22,
735000,3000,Phnom Penh,Land for Sale,Hard Title,8541859,,18-Nov-22,
2500000,250000,Kampong Speu,Land for Sale,Soft Title,8530801,,18-Nov-22,
147420,91,Phnom Penh,Land for Sale,Soft Title,8541575,,18-Nov-22,
65000,415,Kandal,Land for Sale,Soft Title,8541285,,18-Nov-22,
6480000,540000,Kampong Speu,Land for Sale,Soft Title,8540875,,18-Nov-22,
14000,100,Kandal,Land for Sale,Hard Title,8540603,,18-Nov-22,
6500,100,Kandal,Land for Sale,Soft Title,8318238,,18-Nov-22,
6500,100,Kandal,Land for Sale,Soft Title,8317275,,18-Nov-22,
125,125,Phnom Penh,Land for Sale,Soft Title,8541456,,18-Nov-22,
15000,125,Phnom Penh,Land for Sale,Soft Title,8540173,,18-Nov-22,
166000,4150,Kampong Speu,Land for Sale,Soft Title,8040863,,18-Nov-22,
180,180,Phnom Penh,Land for Sale,Soft Title,8541461,,18-Nov-22,
40000,824,Kandal,Land for Sale,Soft Title,8539765,,18-Nov-22,
3570000,25500,Svay Rieng,Land for Sale,Soft Title,8539719,,18-Nov-22,
354600,3546,Kandal,Land for Sale,Soft Title,8539670,,18-Nov-22,
1660000,200,Kampong Speu,Land for Sale,Soft Title,7593113,,18-Nov-22,
120,3,Siem Reap,Land for Sale,Soft Title,8539452,,18-Nov-22,
955500,14700,Kandal,Land for Sale,Soft Title,8193186,,18-Nov-22,
9999,100,Kandal,Land for Sale,Soft Title,8538566,,18-Nov-22,
300000,100,Phnom Penh,Land for Sale,Hard Title,8538262,,18-Nov-22,
100,100,Kandal,Land for Sale,Soft Title,8538227,,18-Nov-22,
23000,144,Siem Reap,Land for Sale,Soft Title,8538180,,18-Nov-22,
15984,144,Phnom Penh,Land for Sale,Soft Title,8537742,,18-Nov-22,
1120000,200,Siem Reap,Land for Sale,Soft Title,8537575,,18-Nov-22,
2099500,221,Siem Reap,Land for Sale,Hard Title,8537545,,18-Nov-22,
187850,221,Preah Sihanouk,Land for Sale,Soft Title,8540558,,18-Nov-22,
175000,34,Preah Sihanouk,Land for Sale,Hard Title,8540528,,18-Nov-22,
300000,400,Preah Sihanouk,Land for Sale,Hard Title,8540521,,18-Nov-22,
690000,100,Kampong Speu,Land for Sale,Soft Title,8537400,,18-Nov-22,
135000,170,Preah Sihanouk,Land for Sale,Soft Title,8540441,,18-Nov-22,
110500,170,Preah Sihanouk,Land for Sale,Soft Title,8540396,,18-Nov-22,
1187500,125,Kampong Speu,Land for Sale,Soft Title,8537117,,18-Nov-22,
625,125,Kampong Speu,Land for Sale,Soft Title,8536989,,18-Nov-22,
250000,125,Preah Sihanouk,Land for Sale,Hard Title,8540094,,18-Nov-22,
1000000,125,Kampong Speu,Land for Sale,Soft Title,8536931,,18-Nov-22,
2157000,1438,Preah Sihanouk,Land for Sale,Hard Title,8539869,,18-Nov-22,
21898800,19908,Preah Sihanouk,Land for Sale,Soft Title,8539821,,18-Nov-22,
493200,548,Preah Sihanouk,Land for Sale,Hard Title,8537919,,18-Nov-22,
620000,620,Preah Sihanouk,Land for Sale,Hard Title,8539162,,18-Nov-22,
805000,805,Preah Sihanouk,Land for Sale,Hard Title,8537922,,18-Nov-22,
130836,10903,Siem Reap,Land for Sale,Soft Title,8538471,,18-Nov-22,
1599000,1599,Preah Sihanouk,Land for Sale,Hard Title,8538085,,18-Nov-22,
1602000,1800,Preah Sihanouk,Land for Sale,Hard Title,8538037,,18-Nov-22,
19200000,24000,Preah Sihanouk,Land for Sale,Hard Title,8538011,,18-Nov-22,
777609,185145,Takeo,Land for Sale,Hard Title,8536306,,17-Nov-22,
55000,1000,Battambang,Land for Sale,Soft Title,7792097,,17-Nov-22,
70000,360,Battambang,Land for Sale,Soft Title,7792116,,17-Nov-22,
50400,3600,Kampong Speu,Land for Sale,Soft Title,8360280,,17-Nov-22,
50400,3600,Kampong Speu,Land for Sale,Soft Title,8360280,,17-Nov-22,
10120000,632500,Svay Rieng,Land for Sale,Hard Title,8535703,,17-Nov-22,
30000,632500,Siem Reap,Land for Sale,Soft Title,7750968,,17-Nov-22,
50000,632500,Kandal,Land for Sale,Soft Title,8535234,,17-Nov-22,
4500,4500,Siem Reap,Land for Sale,Soft Title,8535043,,17-Nov-22,
750000,100,Tboung Khmum,Land for Sale,Soft Title,8535028,,17-Nov-22,
130000,20,Kampong Cham,Land for Sale,Soft Title,8534864,,17-Nov-22,
26999,150,Preah Sihanouk,Land for Sale,Hard Title,8475642,,17-Nov-22,
1236,1236,Kandal,Land for Sale,Soft Title,8534017,,17-Nov-22,
1650000,50000,Kampong Chhnang,Land for Sale,Hard Title,8533843,,17-Nov-22,
34500,100,Phnom Penh,Land for Sale,Soft Title,7682680,,17-Nov-22,
17500,89,Phnom Penh,Land for Sale,Hard Title,8376906,,17-Nov-22,
34910,3491,Kampong Speu,Land for Sale,Soft Title,7603065,,17-Nov-22,
15000,110,Phnom Penh,Land for Sale,Soft Title,8532538,,17-Nov-22,
22880,110,Svay Rieng,Land for Sale,Soft Title,7721006,,17-Nov-22,
22880,480,Svay Rieng,Land for Sale,Soft Title,8532439,,17-Nov-22,
92000,10,Kampong Speu,Land for Sale,Soft Title,8532366,,17-Nov-22,
3330,10,Siem Reap,Land for Sale,Hard Title,7587298,,17-Nov-22,
150000,50000,Pursat,Land for Sale,Hard Title,8531383,,17-Nov-22,
11500000,460000,Svay Rieng,Land for Sale,Soft Title,8531368,,17-Nov-22,
1069800,21396,Svay Rieng,Land for Sale,Soft Title,8531365,,17-Nov-22,
1726400,1328,Phnom Penh,Land for Sale,Hard Title,7583199,,17-Nov-22,
986050,1517,Siem Reap,Land for Sale,Hard Title,8534048,,17-Nov-22,
35000,250,Preah Sihanouk,Land for Sale,Soft Title,8416382,,17-Nov-22,
690000,100,Kampong Speu,Land for Sale,Soft Title,8531229,,17-Nov-22,
50000,100,Siem Reap,Land for Sale,Hard Title,8533873,,17-Nov-22,
111210,7414,Takeo,Land for Sale,Hard Title,7833277,,17-Nov-22,
89500,3800,Banteay Meanchey,Land for Sale,Soft Title,8529351,,17-Nov-22,
18500,99,Banteay Meanchey,Land for Sale,Hard Title,8249789,,17-Nov-22,
1440000,900,Kampong Speu,Land for Sale,Soft Title,8529077,,16-Nov-22,
1440000,900,Kampong Speu,Land for Sale,Soft Title,8529062,,16-Nov-22,
60000,29,Takeo,Land for Sale,Soft Title,8528956,,16-Nov-22,
55000,671,Kandal,Land for Sale,Soft Title,8528765,,16-Nov-22,
1800400,51440,Svay Rieng,Land for Sale,Hard Title,8528692,,16-Nov-22,
15000,210,Banteay Meanchey,Land for Sale,Hard Title,8528593,,16-Nov-22,
36000,210,Takeo,Land for Sale,Soft Title,8295720,,16-Nov-22,
390000,100,Svay Rieng,Land for Sale,Soft Title,8527873,,16-Nov-22,
3200000,8000,Phnom Penh,Land for Sale,Soft Title,8527106,,16-Nov-22,
20000,200,Kandal,Land for Sale,Soft Title,8527099,,16-Nov-22,
26450,5,Preah Sihanouk,Land for Sale,Soft Title,8527076,,16-Nov-22,
4173912,2088,Kampong Speu,Land for Sale,Soft Title,8526585,,16-Nov-22,
2160120,940,Kampong Speu,Land for Sale,Soft Title,8526581,,16-Nov-22,
104340,940,Banteay Meanchey,Land for Sale,Soft Title,8526439,,16-Nov-22,
56250,2250,Oddar Meanchey,Land for Sale,Hard Title,8526270,,16-Nov-22,
12000,52,Phnom Penh,Land for Sale,Soft Title,8525857,,16-Nov-22,
8668838.1,2222779,Preah Sihanouk,Land for Sale,Hard Title,7867582,,16-Nov-22,
146700,326,Siem Reap,Land for Sale,Soft Title,8525312,,16-Nov-22,
135000,13700,Kandal,Land for Sale,Soft Title,8525100,,16-Nov-22,
562500,2250,Phnom Penh,Land for Sale,Soft Title,8525047,,16-Nov-22,
18000,559,Preah Sihanouk,Land for Sale,Soft Title,8525008,,16-Nov-22,
1285800,6429,Kandal,Land for Sale,Hard Title,8524951,,16-Nov-22,
3200000,8000,Phnom Penh,Land for Sale,Hard Title,8527218,,16-Nov-22,
185000,8000,Siem Reap,Land for Sale,Hard Title,8526556,,16-Nov-22,
280000,10000,Svay Rieng,Land for Sale,Soft Title,8520493,,16-Nov-22,
52500,150,Siem Reap,Land for Sale,Soft Title,8524648,,16-Nov-22,
1000000,25000,Kampot,Land for Sale,Hard Title,8524643,,16-Nov-22,
2497500,555,Phnom Penh,Land for Sale,Soft Title,8527297,,16-Nov-22,
1887000,555,Phnom Penh,Land for Sale,Soft Title,8524370,,16-Nov-22,
72000,8,Banteay Meanchey,Land for Sale,Soft Title,8516862,,16-Nov-22,
390060,1182,Phnom Penh,Land for Sale,Hard Title,8523933,,16-Nov-22,
16000,43000,Stung Treng,Land for Sale,Soft Title,8283596,,16-Nov-22,
1560000,400,Kampong Chhnang,Land for Sale,Soft Title,8268534,,16-Nov-22,
3500000,500,Svay Rieng,Land for Sale,Soft Title,8522985,,16-Nov-22,
100000,531,Kampong Chhnang,Land for Sale,Soft Title,8522806,,16-Nov-22,
63000,178,Phnom Penh,Land for Sale,Hard Title,8522712,,16-Nov-22,
375000,1500,Kampong Speu,Land for Sale,Hard Title,8522443,,16-Nov-22,
1000000,1,Koh Kong,Land for Sale,Soft Title,8524661,,16-Nov-22,
1852320,3859,Phnom Penh,Land for Sale,Hard Title,8523939,,16-Nov-22,
25000,781,Kandal,Land for Sale,Soft Title,8521939,,16-Nov-22,
138600,46200,Kampot,Land for Sale,Soft Title,8521590,,16-Nov-22,
3240000,7200,Phnom Penh,Land for Sale,Soft Title,8523941,,16-Nov-22,
56000000,160000,Preah Sihanouk,Land for Sale,Hard Title,8521283,,16-Nov-22,
14897880,25686,Preah Sihanouk,Land for Sale,Hard Title,8521276,,16-Nov-22,
11340000,4200,Preah Sihanouk,Land for Sale,Hard Title,8521275,,16-Nov-22,
83837,6449,Battambang,Land for Sale,Soft Title,8521226,,16-Nov-22,
430000,100,Battambang,Land for Sale,Soft Title,8521225,,16-Nov-22,
25000,315,Banteay Meanchey,Land for Sale,Soft Title,8521224,,16-Nov-22,
15000,100,Kandal,Land for Sale,Soft Title,8073267,,16-Nov-22,
13700,100,Phnom Penh,Land for Sale,Soft Title,8512403,,16-Nov-22,
800,1,Preah Vihear,Land for Sale,Hard Title,8521029,,16-Nov-22,
85000,421,Battambang,Land for Sale,Soft Title,8520763,,15-Nov-22,
36000,220,Kandal,Land for Sale,Soft Title,8520668,,15-Nov-22,
203105,40621,Preah Sihanouk,Land for Sale,Hard Title,8520667,,15-Nov-22,
25000,39300,Ratanakiri,Land for Sale,Soft Title,8520111,,15-Nov-22,
3600000,600,Kampong Speu,Land for Sale,Soft Title,8518967,,15-Nov-22,
3780000,1512,Phnom Penh,Land for Sale,Hard Title,8518870,,15-Nov-22,
350640,2922,Kandal,Land for Sale,Soft Title,7888842,,15-Nov-22,
52500,150,Siem Reap,Land for Sale,Soft Title,8517534,,15-Nov-22,
10250,239,Kampong Speu,Land for Sale,Soft Title,8516542,,15-Nov-22,
18000,958,Kampong Speu,Land for Sale,Soft Title,8510632,,15-Nov-22,
1600000,5000,Phnom Penh,Land for Sale,Hard Title,8318776,,15-Nov-22,
833720,2194,Siem Reap,Land for Sale,Hard Title,8518908,,15-Nov-22,
160000,8000,Siem Reap,Land for Sale,Soft Title,8441673,,15-Nov-22,
48000,250,Kampong Speu,Land for Sale,Soft Title,8515554,,15-Nov-22,
1151250,4605,Siem Reap,Land for Sale,Hard Title,8518039,,15-Nov-22,
75000,4605,Koh Kong,Land for Sale,Soft Title,8506162,,15-Nov-22,
11500,90,Phnom Penh,Land for Sale,Soft Title,8514646,,15-Nov-22,
40000,1250,Phnom Penh,Land for Sale,Soft Title,8513470,,15-Nov-22,
1840000,80000,Phnom Penh,Land for Sale,Soft Title,8515573,,15-Nov-22,
80000,974,Phnom Penh,Land for Sale,Hard Title,8329148,,15-Nov-22,
1100000,1407,Kep,Land for Sale,Soft Title,8515632,,15-Nov-22,
10140000,1950,Phnom Penh,Land for Sale,Hard Title,8173143,,15-Nov-22,
2000000,2014,Phnom Penh,Land for Sale,Hard Title,8105502,,15-Nov-22,
42000,5,Kampong Speu,Land for Sale,Soft Title,8513066,,14-Nov-22,
60000,1448,Pursat,Land for Sale,Soft Title,8512845,,14-Nov-22,
440000,20000,Siem Reap,Land for Sale,Soft Title,8502264,,14-Nov-22,
165000,613,Kampot,Land for Sale,Hard Title,7830234,,14-Nov-22,
99999,613,Mondulkiri,Land for Sale,Hard Title,8512681,,14-Nov-22,
32000,200,Phnom Penh,Land for Sale,Soft Title,8512630,,14-Nov-22,
101100,1348,Kep,Land for Sale,Soft Title,8512591,,14-Nov-22,
29000,119,Kep,Land for Sale,Soft Title,8496705,,14-Nov-22,
1215656,93512,Kampong Speu,Land for Sale,Hard Title,8433780,,14-Nov-22,
1560000,400,Kampong Chhnang,Land for Sale,Soft Title,8270425,,14-Nov-22,
